Exemplar,Target,bubble counts
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000170_cropped.jpg,12.49159431
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000177_cropped.jpg,8.701272964
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000178_cropped.jpg,6.400745392
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000171_cropped.jpg,7.113132477
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000174_cropped.jpg,5.365864754
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000176_cropped.jpg,5.787932873
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000172_cropped.jpg,9.003908157
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000173_cropped.jpg,9.352640152
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000175_cropped.jpg,5.425368309
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000179_cropped.jpg,5.918283463
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000170_cropped.jpg,8.831302643
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000177_cropped.jpg,6.444960594
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000019_cropped.jpg,11.57229424
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000020_cropped.jpg,20.46557999
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000021_cropped.jpg,30.0411911
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000014_cropped.jpg,20.21585083
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000018_cropped.jpg,12.64753532
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000015_cropped.jpg,13.60872269
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000023_cropped.jpg,27.7413559
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000017_cropped.jpg,20.5253334
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000016_cropped.jpg,14.8916893
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000022_cropped.jpg,33.26647949
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000019_cropped.jpg,6.55751276
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000020_cropped.jpg,9.9871521
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000021_cropped.jpg,18.54891586
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000014_cropped.jpg,12.13718891
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000018_cropped.jpg,7.689880371
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000015_cropped.jpg,7.949755669
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000023_cropped.jpg,17.77832794
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000017_cropped.jpg,11.13440514
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000016_cropped.jpg,9.423936844
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000022_cropped.jpg,17.34976959
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000465_cropped.jpg,10.91655827
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000467_cropped.jpg,15.08912659
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000461_cropped.jpg,24.56138992
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000462_cropped.jpg,12.48732281
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000464_cropped.jpg,10.35715485
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000460_cropped.jpg,18.43478203
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000466_cropped.jpg,11.97641182
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000459_cropped.jpg,14.27810669
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000463_cropped.jpg,9.670802116
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000458_cropped.jpg,17.7779026
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000465_cropped.jpg,5.704933167
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000467_cropped.jpg,7.473276615
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000461_cropped.jpg,10.83360672
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000462_cropped.jpg,6.887343407
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000464_cropped.jpg,5.467211246
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000460_cropped.jpg,8.05919075
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000466_cropped.jpg,7.171005249
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000459_cropped.jpg,8.386199951
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000463_cropped.jpg,5.986743927
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000458_cropped.jpg,9.477899551
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000014_cropped.jpg,130.4500732
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000016_cropped.jpg,96.74268341
